id,mas_ifsc_number,mas_ifsccode_bank_id,mas_ifsc_code_micr
34741,CORP0001801,190,497017001
34742,CORP0001802,190,755017002
34743,CORP0001803,190,331017025
34744,CORP0001804,190,NA
34745,CORP0001805,190,686017152
34746,CORP0001806,190,686017352
34747,CORP0001807,190,361017081
34748,CORP0001808,190,364017501
34749,CORP0001809,190,520017302
34750,CORP0001810,190,391017061
34751,CORP0001811,190,533017402
34752,CORP0001812,190,331017026
34753,CORP0001813,190,673017302
34754,CORP0001814,190,575017042
34755,CORP0001815,190,413017151
34756,CORP0001816,190,NA
34757,CORP0001817,190,690017105
34758,CORP0001818,190,NA
34759,CORP0001819,190,342017003
34760,CORP0001820,190,152017152
34761,CORP0001821,190,517017302
34762,CORP0001822,190,NA
34763,CORP0001824,190,326017026
34764,CORP0001826,190,NA
34765,CORP0001827,190,630017203
34766,CORP0001828,190,232017102
34767,CORP0001829,190,302017006
34768,CORP0001830,190,627017008
34769,CORP0001831,190,627017009
34770,CORP0001832,190,360017007
34771,CORP0001833,190,575017043
34772,CORP0001834,190,226017028
34773,CORP0001835,190,110017139
34774,CORP0001836,190,160017017
34775,CORP0001837,190,160017018
34776,CORP0001838,190,125017052
34777,CORP0001839,190,636017021
34778,CORP0001840,190,571017542
34779,CORP0001841,190,571017353
34780,CORP0001842,190,380017021
34781,CORP0001843,190,394017052
34782,CORP0001844,190,685017003
34783,CORP0001845,190,NA
34784,CORP0001846,190,636017020
34785,CORP0001847,190,226017027
34786,CORP0001848,190,474017501
34787,CORP0001849,190,583017505
34788,CORP0001850,190,571017543
34789,CORP0001851,190,560017504
34790,CORP0001852,190,NA
34791,CORP0001855,190,NA
34792,CORP0001856,190,638017012
34793,CORP0001858,190,639017102
34794,CORP0001859,190,570017014
34795,CORP0001860,190,281017102
34796,CORP0001861,190,312017051
34797,CORP0001862,190,344017002
34798,CORP0001863,190,302017051
34799,CORP0001864,190,NA
34800,CORP0001865,190,312017025
34801,CORP0001866,190,560017503
34802,CORP0001867,190,800017502
34803,CORP0001868,190,800017007
34804,CORP0001869,190,803017302
34805,CORP0001870,190,522017542
34806,CORP0001872,190,322017026
34807,CORP0001873,190,522017602
34808,CORP0001874,190,NA
34809,CORP0001875,190,800017008
34810,CORP0001876,190,160017019
34811,CORP0001877,190,142017052
34812,CORP0001878,190,NA
34813,CORP0001879,190,312017052
34814,CORP0001880,190,591017533
34815,CORP0001881,190,571017544
34816,CORP0001882,190,NA
34817,CORP0001883,190,NA
34818,CORP0001884,190,NA
34819,CORP0001885,190,NA
34820,CORP0001886,190,205017002
34821,CORP0001887,190,160017020
34822,CORP0001888,190,NA
34823,CORP0001889,190,333017051
34824,CORP0001890,190,NA
34825,CORP0001892,190,575017504
34826,CORP0001893,190,NA
34827,CORP0001894,190,NA
34828,CORP0001896,190,515017002
34829,CORP0001897,190,466017051
34830,CORP0001898,190,NA
34831,CORP0001899,190,600017047
34832,CORP0001900,190,NA
34833,CORP0001904,190,NA
34834,CORP0001905,190,451017051
34835,CORP0001906,190,451017051
34836,CORP0001907,190,600017045
34837,CORP0001908,190,NA
34838,CORP0001909,190,NA
34839,CORP0001910,190,NA
34840,CORP0001912,190,NA
34841,CORP0001913,190,NA
34842,CORP0001914,190,NA
34843,CORP0001915,190,NA
34844,CORP0001916,190,NA
34845,CORP0001918,190,NA
34846,CORP0001919,190,NA
34847,CORP0001920,190,NA
34848,CORP0001921,190,NA
34849,CORP0001922,190,NA
34850,CORP0001923,190,396017002
34851,CORP0001924,190,NA
34852,CORP0001925,190,NA
34853,CORP0001926,190,NA
34854,CORP0001927,190,NA
34855,CORP0001928,190,NA
34856,CORP0001929,190,NA
34857,CORP0001930,190,NA
34858,CORP0001931,190,NA
34859,CORP0001932,190,NA
34860,CORP0001936,190,NA
34861,CORP0001938,190,NA
34862,CORP0001939,190,NA
34863,CORP0001940,190,NA
34864,CORP0001942,190,NA
34865,CORP0001943,190,NA
34866,CORP0001944,190,NA
34867,CORP0001945,190,NA
34868,CORP0001946,190,480017101
34869,CORP0001947,190,NA
34870,CORP0001948,190,NA
34871,CORP0001949,190,NA
34872,CORP0001950,190,NA
34873,CORP0001951,190,NA
34874,CORP0001952,190,NA
34875,CORP0001953,190,NA
34876,CORP0001954,190,NA
34877,CORP0001956,190,NA
34878,CORP0001957,190,NA
34879,CORP0001958,190,NA
34880,CORP0001959,190,NA
34881,CORP0001960,190,NA
34882,CORP0001961,190,NA
34883,CORP0001962,190,520017622
34884,CORP0001963,190,NA
34885,CORP0001964,190,NA
34886,CORP0001965,190,NA
34887,CORP0001966,190,NA
34888,CORP0001968,190,NA
34889,CORP0001969,190,NA
34890,CORP0001970,190,NA
34891,CORP0001971,190,NA
34892,CORP0001972,190,NA
34893,CORP0001973,190,NA
34894,CORP0001974,190,NA
34895,CORP0001975,190,NA
34896,CORP0001976,190,NA
34897,CORP0001977,190,NA
34898,CORP0001978,190,NA
34899,CORP0001979,190,NA
34900,CORP0001980,190,NA
34901,CORP0001981,190,NA
34902,CORP0001982,190,NA
34903,CORP0001983,190,NA
34904,CORP0001984,190,NA
34905,CORP0001985,190,NA
34906,CORP0001986,190,NA
34907,CORP0001987,190,NA
34908,CORP0001988,190,NA
34909,CORP0001989,190,NA
34910,CORP0001990,190,NA
34911,CORP0001991,190,NA
34912,CORP0001992,190,NA
34913,CORP0001993,190,NA
34914,CORP0001994,190,NA
34915,CORP0001995,190,NA
34916,CORP0001996,190,NA
34917,CORP0001997,190,NA
34918,CORP0001998,190,NA
34919,CORP0001999,190,NA
34920,CORP0002000,190,NA
34921,CORP0002002,190,575017029
34922,CORP0002003,190,590017006
34923,CORP0002012,190,581017203
34924,CORP0002016,190,403017041
34925,CORP0002018,190,560017033
34926,CORP0002019,190,500017018
34927,CORP0002021,190,560017034
34928,CORP0002022,190,583017103
34929,CORP0002025,190,580017006
34930,CORP0002030,190,560017035
34931,CORP0002032,190,560017036
34932,CORP0002037,190,403017042
34933,CORP0002040,190,403017035
34934,CORP0002046,190,680017004
34935,CORP0002048,190,403017038
34936,CORP0002055,190,110017066
34937,CORP0002060,190,388017004
34938,CORP0002065,190,560017037
34939,CORP0002066,190,500017017
34940,CORP0002070,190,641017007
34941,CORP0002071,190,110017057
34942,CORP0002072,190,396017062
34943,CORP0002073,190,585017003
34944,CORP0002076,190,576017013
34945,CORP0002077,190,110017055
34946,CORP0002078,190,625017005
34947,CORP0002079,190,110017054
34948,CORP0002080,190,753017004
34949,CORP0002081,190,576017501
34950,CORP0002083,190,403017039
34951,CORP0002085,190,600017020
34952,CORP0002090,190,590017005
34953,CORP0002091,190,600017026
34954,CORP0002092,190,560017042
34955,CORP0002093,190,NA
34956,CORP0002094,190,576017014
34957,CORP0002095,190,524017003
34958,CORP0002096,190,560017043
34959,CORP0002097,190,587017103
34960,CORP0002098,190,670017103
34961,CORP0002099,190,110017064
34962,CORP0002100,190,560017044
34963,CORP0002101,190,627017004
34964,CORP0002102,190,600017022
34965,CORP0002103,190,110017071
34966,CORP0002104,190,250017003
34967,CORP0002105,190,641017008
34968,CORP0002106,190,110017063
34969,CORP0002108,190,500017021
34970,CORP0002109,190,600017025
34971,CORP0002110,190,533017003
34972,CORP0002111,190,500017020
34973,CORP0002112,190,110017059
34974,CORP0002113,190,416017152
34975,CORP0002114,190,403017034
34976,CORP0002115,190,613017003
34977,CORP0002116,190,834017003
34978,CORP0002118,190,431017004
34979,CORP0002119,190,751017005
34980,CORP0002120,190,577017203
34981,CORP0002121,190,144017002
34982,CORP0002122,190,411017013
34983,CORP0002123,190,673017003
34984,CORP0002124,190,535017003
34985,CORP0002125,190,143017003
34986,CORP0002126,190,682017012
34987,CORP0002127,190,682017009
34988,CORP0002128,190,360017005
34989,CORP0002129,190,573017304
34990,CORP0002130,190,400017063
34991,CORP0002131,190,403017036
34992,CORP0002132,190,110017065
34993,CORP0002133,190,110017087
34994,CORP0002134,190,110017073
34995,CORP0002135,190,110017088
34996,CORP0002136,190,632017003
34997,CORP0002137,190,520017103
34998,CORP0002138,190,620017003
34999,CORP0002139,190,226017007
35000,CORP0002140,190,110017096
35001,CORP0002141,190,110017095
35002,CORP0002142,190,577017403
35003,CORP0002144,190,NA
35004,CORP0002145,190,560017060
35005,CORP0002147,190,573017305
35006,CORP0002148,190,560017064
35007,CORP0002149,190,560017059
35008,CORP0002150,190,587017104
35009,CORP0002899,190,NA
35010,CORP0002900,190,NA
35011,CORP0002901,190,NA
35012,CORP0002902,190,NA
35013,CORP0002903,190,NA
35014,CORP0002904,190,NA
35015,CORP0002905,190,NA
35016,CORP0002906,190,NA
35017,CORP0002907,190,NA
35018,CORP0002908,190,NA
35019,CORP0002909,190,NA
35020,CORP0002910,190,NA
35021,CORP0002911,190,NA
35022,CORP0002912,190,NA
35023,CORP0002913,190,NA
35024,CORP0002914,190,NA
35025,CORP0002915,190,NA
35026,CORP0002916,190,NA
35027,CORP0002917,190,NA
35028,CORP0002918,190,NA
35029,CORP0002919,190,NA
35030,CORP0002920,190,NA
35031,CORP0002921,190,NA
35032,CORP0002922,190,NA
35033,CORP0002923,190,NA
35034,CORP0002924,190,NA
35035,CORP0002925,190,NA
35036,CORP0002926,190,NA
35037,CORP0002927,190,NA
35038,CORP0002928,190,NA
35039,CORP0002929,190,NA
35040,CORP0002930,190,NA
35041,CORP0002931,190,NA
35042,CORP0002932,190,NA
35043,CORP0002933,190,NA
35044,CORP0002934,190,NA
35045,CORP0002935,190,NA
35046,CORP0002936,190,NA
35047,CORP0002937,190,NA
35048,CORP0002938,190,NA
35049,CORP0002939,190,NA
35050,CORP0002940,190,NA
35051,CORP0002941,190,NA
35052,CORP0002942,190,NA
35053,CORP0002943,190,NA
35054,CORP0002944,190,NA
35055,CORP0002945,190,NA
35056,CORP0002946,190,NA
35057,CORP0002947,190,NA
35058,CORP0002948,190,NA
35059,CORP0002949,190,NA
35060,CORP0002950,190,NA
35061,CORP0002951,190,NA
35062,CORP0002952,190,NA
35063,CORP0002953,190,NA
35064,CORP0002954,190,NA
35065,CORP0002955,190,NA
35066,CORP0002956,190,NA
35067,CORP0002957,190,NA
35068,CORP0002958,190,NA
35069,CORP0002959,190,NA
35070,CORP0002960,190,NA
35071,CORP0002961,190,NA
35072,CORP0002962,190,NA
35073,CORP0002963,190,NA
35074,CORP0002964,190,NA
35075,CORP0002965,190,NA
35076,CORP0002966,190,NA
35077,CORP0002967,190,NA
35078,CORP0002968,190,NA
35079,CORP0002969,190,NA
35080,CORP0002970,190,NA
35081,CORP0002971,190,NA
35082,CORP0002972,190,NA
35083,CORP0002973,190,NA
35084,CORP0002974,190,NA
35085,CORP0002975,190,NA
35086,CORP0002976,190,NA
35087,CORP0002977,190,NA
35088,CORP0002978,190,NA
35089,CORP0002979,190,NA
35090,CORP0002980,190,NA
35091,CORP0002981,190,NA
35092,CORP0002982,190,NA
35093,CORP0002983,190,NA
35094,CORP0002984,190,NA
35095,CORP0002985,190,NA
35096,CORP0002986,190,NA
35097,CORP0002987,190,NA
35098,CORP0002988,190,NA
35099,CORP0002989,190,NA
35100,CORP0002990,190,NA
35101,CORP0002991,190,NA
35102,CORP0002992,190,NA
35103,CORP0002993,190,NA
35104,CORP0002994,190,NA
35105,CORP0002995,190,NA
35106,CORP0002996,190,NA
35107,CORP0002997,190,NA
35108,CORP0002998,190,NA
35109,CORP0002999,190,NA
35110,CORP0003000,190,NA
35111,CORP0003001,190,NA
35112,CORP0003002,190,NA
35113,CORP0003003,190,NA
35114,CORP0003004,190,NA
35115,CORP0003005,190,NA
35116,CORP0003006,190,NA
35117,CORP0003007,190,NA
35118,CORP0003008,190,NA
35119,CORP0003009,190,NA
35120,CORP0003010,190,NA
35121,CORP0003011,190,NA
35122,CORP0003012,190,NA
35123,CORP0003013,190,NA
35124,CORP0003014,190,NA
35125,CORP0003015,190,NA
35126,CORP0003016,190,NA
35127,CORP0003017,190,NA
35128,CORP0003018,190,NA
35129,CORP0003019,190,NA
35130,CORP0003020,190,NA
35131,CORP0003021,190,NA
35132,CORP0003022,190,NA
35133,CORP0003023,190,NA
35134,CORP0003024,190,NA
35135,CORP0003025,190,NA
35136,CORP0003026,190,NA
35137,CORP0003027,190,NA
35138,CORP0003028,190,NA
35139,CORP0003029,190,NA
35140,CORP0003030,190,NA
35141,CORP0003031,190,NA
35142,CORP0003032,190,NA
35143,CORP0003033,190,NA
35144,CORP0003034,190,NA
35145,CORP0003035,190,NA
35146,CORP0003036,190,NA
35147,CORP0003037,190,NA
35148,CORP0003038,190,NA
35149,CORP0003040,190,NA
35150,CORP0003041,190,NA
35151,CORP0003042,190,NA
35152,CORP0003043,190,NA
35153,CORP0003044,190,452017006
35154,CORP0003045,190,NA
35155,CORP0003046,190,NA
35156,CORP0003047,190,NA
35157,CORP0003049,190,NA
35158,CORP0003050,190,NA
35159,CORP0003051,190,NA
35160,CORP0003052,190,NA
35161,CORP0003053,190,NA
35162,CORP0003055,190,NA
35163,CORP0003057,190,NA
35164,CORP0003058,190,NA
35165,CORP0003059,190,NA
35166,CORP0003060,190,NA
35167,CORP0003061,190,NA
35168,CORP0003062,190,NA
35169,CORP0003063,190,NA
35170,CORP0003064,190,482017002
35171,CORP0003065,190,NA
35172,CORP0003066,190,NA
35173,CORP0003067,190,NA
35174,CORP0003068,190,NA
35175,CORP0003069,190,NA
35176,CORP0003070,190,NA
35177,CORP0003071,190,NA
35178,CORP0003072,190,NA
35179,CORP0003073,190,NA
35180,CORP0003074,190,NA
35181,CORP0003075,190,NA
35182,CORP0003076,190,NA
35183,CORP0003077,190,NA
35184,CORP0003078,190,NA
35185,CORP0003079,190,NA
35186,CORP0003080,190,NA
35187,CORP0003081,190,NA
35188,CORP0003082,190,NA
35189,CORP0003083,190,NA
35190,CORP0003084,190,NA
35191,CORP0003085,190,NA
35192,CORP0003086,190,NA
35193,CORP0003087,190,NA
35194,CORP0003088,190,NA
35195,CORP0003089,190,NA
35196,CORP0003090,190,NA
35197,CORP0003091,190,NA
35198,CORP0003092,190,NA
35199,CORP0003093,190,NA
35200,CORP0003094,190,NA
35201,CORP0003095,190,NA
35202,CORP0003096,190,NA
35203,CORP0003097,190,NA
35204,CORP0003099,190,NA
35205,CORP0003100,190,NA
35206,CORP0003101,190,NA
35207,CORP0003102,190,NA
35208,CORP0003103,190,NA
35209,CORP0003104,190,NA
35210,CORP0003105,190,NA
35211,CORP0003106,190,NA
35212,CORP0003107,190,NA
35213,CORP0003108,190,NA
35214,CORP0003109,190,NA
35215,CORP0003110,190,NA
35216,CORP0003111,190,NA
35217,CORP0003112,190,NA
35218,CORP0003113,190,NA
35219,CORP0003114,190,NA
35220,CORP0003115,190,NA
35221,CORP0003116,190,NA
35222,CORP0003117,190,NA
35223,CORP0003118,190,NA
35224,CORP0003119,190,NA
35225,CORP0003120,190,NA
35226,CORP0003121,190,NA
35227,CORP0003122,190,NA
35228,CORP0003123,190,NA
35229,CORP0003124,190,NA
35230,CORP0003125,190,NA
35231,CORP0003126,190,NA
35232,CORP0003127,190,NA
35233,CORP0003128,190,NA
35234,CORP0003129,190,NA
35235,CORP0003130,190,NA
35236,CORP0003131,190,NA
35237,CORP0003132,190,NA
35238,CORP0003133,190,NA
35239,CORP0003134,190,NA
35240,CORP0003135,190,NA
35241,CORP0003136,190,NA
35242,CORP0003137,190,NA
35243,CORP0003138,190,NA
35244,CORP0003139,190,NA
35245,CORP0003140,190,NA
35246,CORP0003141,190,NA
35247,CORP0003142,190,NA
35248,CORP0003143,190,NA
35249,CORP0003144,190,NA
35250,CORP0003145,190,NA
35251,CORP0003146,190,NA
35252,CORP0003147,190,NA
35253,CORP0003148,190,NA
35254,CORP0003150,190,NA
35255,CORP0003151,190,NA
35256,CORP0003152,190,NA
35257,CORP0003153,190,NA
35258,CORP0003154,190,NA
35259,CORP0003155,190,NA
35260,CORP0003156,190,NA
35261,CORP0003157,190,NA
35262,CORP0003158,190,NA
35263,CORP0003159,190,NA
35264,CORP0003160,190,NA
35265,CORP0003161,190,NA
35266,CORP0003162,190,NA
35267,CORP0003163,190,NA
35268,CORP0003164,190,NA
35269,CORP0003165,190,NA
35270,CORP0003166,190,NA
35271,CORP0003167,190,NA
35272,CORP0003168,190,NA
35273,CORP0003169,190,NA
35274,CORP0003170,190,NA
35275,CORP0003171,190,NA
35276,CORP0003172,190,NA
35277,CORP0003173,190,NA
35278,CORP0003174,190,NA
35279,CORP0003175,190,NA
35280,CORP0003176,190,NA
35281,CORP0003177,190,NA
35282,CORP0003178,190,NA
35283,CORP0003179,190,NA
35284,CORP0003181,190,NA
35285,CORP0003182,190,NA
35286,CORP0003183,190,NA
35287,CORP0003184,190,NA
35288,CORP0003185,190,NA
35289,CORP0003186,190,NA
35290,CORP0003187,190,NA
35291,CORP0003188,190,NA
35292,CORP0003189,190,NA
35293,CORP0003190,190,NA
35294,CORP0003191,190,NA
35295,CORP0003192,190,NA
35296,CORP0003193,190,NA
35297,CORP0003194,190,NA
35298,CORP0003195,190,NA
35299,CORP0003196,190,NA
35300,CORP0003197,190,NA
35301,CORP0003198,190,NA
35302,CORP0003199,190,NA
35303,CORP0003200,190,NA
35304,CORP0003201,190,NA
35305,CORP0003202,190,NA
35306,CORP0003203,190,NA
35307,CORP0003204,190,NA
35308,CORP0003205,190,NA
35309,CORP0003206,190,NA
35310,CORP0003207,190,NA
35311,CORP0003208,190,NA
35312,CORP0003209,190,NA
35313,CORP0003210,190,NA
35314,CORP0003211,190,NA
35315,CORP0003212,190,NA
35316,CORP0003213,190,NA
35317,CORP0003214,190,NA
35318,CORP0003215,190,NA
35319,CORP0003216,190,NA
35320,CORP0003217,190,NA
35321,CORP0003218,190,NA
35322,CORP0003219,190,NA
35323,CORP0003220,190,NA
35324,CORP0003221,190,NA
35325,CORP0003222,190,NA
35326,CORP0003223,190,NA
35327,CORP0003224,190,NA
35328,CORP0003225,190,NA
35329,CORP0003226,190,NA
35330,CORP0003227,190,NA
35331,CORP0003228,190,NA
35332,CORP0003229,190,NA
35333,CORP0003230,190,NA
35334,CORP0003231,190,NA
35335,CORP0003232,190,NA
35336,CORP0003233,190,NA
35337,CORP0003234,190,NA
35338,CORP0003235,190,NA
35339,CORP0003236,190,NA
35340,CORP0003237,190,NA
35341,CORP0003238,190,NA
35342,CORP0003239,190,NA
35343,CORP0003240,190,NA
35344,CORP0003241,190,NA
35345,CORP0003242,190,NA
35346,CORP0003243,190,NA
35347,CORP0003244,190,NA
35348,CORP0003245,190,NA
35349,CORP0003246,190,NA
35350,CORP0003247,190,NA
35351,CORP0003248,190,NA
35352,CORP0003249,190,NA
35353,CORP0003250,190,NA
35354,CORP0003251,190,NA
35355,CORP0003252,190,NA
35356,CORP0003253,190,NA
35357,CORP0003254,190,NA
35358,CORP0003255,190,NA
35359,CORP0003256,190,NA
35360,CORP0003257,190,NA
35361,CORP0003258,190,NA
35362,CORP0003259,190,NA
35363,CORP0003260,190,NA
35364,CORP0003261,190,NA
35365,CORP0003262,190,NA
35366,CORP0003263,190,NA
35367,CORP0003264,190,NA
35368,CORP0003265,190,NA
35369,CORP0003266,190,NA
35370,CORP0003267,190,NA
35371,CORP0003268,190,NA
35372,CORP0003269,190,NA
35373,CORP0003270,190,NA
35374,CORP0003271,190,NA
35375,CORP0003273,190,NA
35376,CORP0003274,190,NA
35377,CORP0003275,190,NA
35378,CORP0003276,190,NA
35379,CORP0003277,190,NA
35380,CORP0003278,190,NA
35381,CORP0003279,190,NA
35382,CORP0003280,190,NA
35383,CORP0003281,190,NA
35384,CORP0003282,190,NA
35385,CORP0003283,190,NA
35386,CORP0003285,190,NA
35387,CORP0003286,190,NA
35388,CORP0003287,190,NA
35389,CORP0003288,190,NA
35390,CORP0003289,190,NA
35391,CORP0003290,190,NA
35392,CORP0003291,190,NA
35393,CORP0003294,190,NA
35394,CORP0003295,190,NA
35395,CORP0003298,190,NA
35396,CORP0005000,190,570017009
35397,CORP0006001,190,NA
35398,CORP0006002,190,NA
35399,CORP0008806,190,NA
