"id","examiner_details_basic_details_id","examiner_details_qualification_details_id","examiner_details_type","examiner_details_year_id","examiner_details_month_id","examiner_details_recognition_date","examiner_details_rank","examiner_details_status_id","created_at","updated_at","created_by","updated_by"
3264,27324,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3265,27225,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3266,27224,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3267,7029,3,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3268,7041,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3269,10542,7,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3270,19912,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3271,19932,7,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3272,19971,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3273,19959,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3274,19946,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3275,6981,3,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3276,16027,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3277,23650,7,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3278,14400,7,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3279,28232,7,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3280,24566,7,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3281,16984,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3282,7640,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3283,8113,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3284,20855,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3285,43131,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3286,8327,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3287,22428,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3288,22844,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3289,28669,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3290,6994,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3291,7051,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3292,7092,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3293,7103,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3294,7118,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3295,40435,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3296,48485,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3297,48676,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3298,13591,4,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3299,47367,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3300,12246,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3301,47360,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3302,47389,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3303,50066,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3304,47560,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3305,48782,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3306,48678,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3307,50067,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3308,50068,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3309,35398,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3310,53152,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3311,43556,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3312,50069,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3313,50070,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3314,50071,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3315,50072,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3316,50073,4,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3317,50074,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3318,50075,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3319,50076,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3320,50077,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3321,50078,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3322,56052,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3323,50079,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3324,48393,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3325,50080,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3326,50081,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3327,45604,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3328,50082,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3329,50083,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3330,50084,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3331,50085,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3332,50086,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3333,50087,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3334,50088,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3335,50089,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3336,50090,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3337,50091,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3338,50092,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3339,50093,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3340,50094,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3342,50095,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3343,50096,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3344,50097,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3345,50098,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3346,57118,3,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3347,50099,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3348,50100,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3349,50101,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3350,50102,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3351,50103,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3352,17065,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3353,50104,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3354,50105,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3355,50106,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3356,54855,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3357,21666,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3358,50107,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3359,50108,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3360,57084,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3361,50109,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3362,50110,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3363,50111,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3364,50112,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3365,50113,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3366,50114,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3367,50115,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3368,50116,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3369,50117,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3370,50118,4,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3371,50119,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3372,50120,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3373,4479,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3374,48703,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3375,47559,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3376,9631,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3377,48992,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3378,47547,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3379,46029,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3380,45923,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3381,45925,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3382,47485,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3383,46011,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3384,45987,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3385,50121,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3386,45873,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3387,47494,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3388,45734,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3389,32317,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3390,45074,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3391,46219,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3392,44618,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3393,50122,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3394,16987,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3395,18820,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3396,16625,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3397,47507,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3398,50123,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3399,15754,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3400,46800,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3401,46862,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3402,39019,2,1,,,,,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3403,12760,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3404,47574,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3405,12776,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3406,22791,7,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3407,20935,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3408,36781,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3409,36228,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3410,46663,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3411,21199,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3412,45815,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3413,24232,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3414,24251,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3415,31801,3,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3416,45033,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3417,25495,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3418,22884,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3419,23949,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3420,30291,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3421,48722,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3422,40508,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3423,48786,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3424,50124,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3425,40565,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3426,50125,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3427,50126,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3428,50127,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3429,48027,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3430,48886,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3431,50128,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3432,50129,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3433,27269,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3434,25035,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3435,26388,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3436,27383,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3437,32653,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3438,25734,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3439,47501,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3440,52967,3,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3441,50130,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3442,47343,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3443,50131,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3444,20344,7,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3445,25608,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3446,17080,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3447,50132,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3448,48872,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3449,50133,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3450,50134,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3451,46392,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3452,45587,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3453,47454,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3454,48884,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3455,46807,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3456,50135,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3457,45107,7,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3458,48859,7,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3459,45100,7,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3460,47843,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3461,44723,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3462,50136,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3463,45674,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3464,47665,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3465,45316,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3466,46158,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3467,47640,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3468,47710,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3469,47490,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3470,46097,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3471,50137,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3472,50138,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3473,49018,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3474,48647,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3475,50139,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3476,47737,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3477,50140,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3478,50141,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3479,50142,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3480,47628,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3481,50143,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3482,48820,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3483,12322,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3484,45861,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3485,45794,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3486,45683,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3487,2538,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3488,50144,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3489,41746,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3490,45600,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3491,3727,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3492,32086,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3493,25851,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3494,32458,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3495,41738,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3496,38511,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3497,45946,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3498,46001,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3499,50145,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3500,46752,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3501,46762,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3502,45964,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3503,50146,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3504,48560,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3505,34993,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3506,113,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3507,20149,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3508,40290,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3509,46000,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3510,37780,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3511,28435,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3512,39087,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3513,41141,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3514,31234,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3515,50147,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3516,46389,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3517,28813,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3518,42211,3,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3519,46844,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3520,33309,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3521,32237,7,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3522,39345,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3523,46704,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3524,12840,2,1,,,,99,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3525,46756,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3526,32736,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3527,46414,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3528,45838,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3529,46933,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3530,45634,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3531,47678,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3532,45374,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3533,28382,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3534,37669,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3535,43535,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3536,40386,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3537,46712,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3538,48654,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3539,43089,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3540,38040,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3541,37923,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3542,43740,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3543,39460,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3544,44054,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3545,43722,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3546,39946,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3547,42088,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3548,27387,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3549,32831,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3550,29083,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3551,45090,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3552,47444,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3553,48685,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3554,43238,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3555,27720,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3556,23480,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3557,49126,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3558,42794,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3559,48658,3,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3560,47264,2,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3561,19920,2,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3562,36288,2,1,,,,3,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3563,42936,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3564,42890,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3565,50148,3,1,,,,2,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
3566,17044,3,1,,,,1,32,"2026-01-22 12:51:57","2026-01-22 12:51:57",,
